"id","FIO","link","PART1","№ OVO","LIST №","AGE","GROUP_AGE","EDUCATION","CRIMINAL","PART2","PART2_corr","POSITION","INCOME_TOTAL","INCOME_FAMILY","INCOME_FAVORITE","LAND_QTY","LAND_SQ","APPARTMENTS_QTY","APPARTMENTS_SQ","APPARTMENTS_QTY_FAMILY","APPARTMENTS_SQ_FAMILY","LAND_QTY_FAMILY","LAND_SQ_FAMILY","AVTO_QTY","AVTO_MARK","AVTO_MODEL","AVTO_YEAR","AVTO_QTY_FAMILY","AVTO_MARK_FAMILY","AVTO_MODEL_FAMILY","AVTO_YEAR_FAMILY","DECLARATION_DONE","GENDER","OTHER_ACTIVES","OTHER_ACTIVES_FAMILY"
2036,"Карнаух Микола Васильович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=2036","політична партія Всеукраїнське об’єднання ""Батьківщина""",151,,54,"45+","вища","відсутня","безпартійн","безпартійний","адвокат",194365,248900,6,2,2824,3,141,2,59,1,1210,1,"Chrysler",,1999,0,,,0,9/18/2012 11:38,"Ч",0,0
327,"Карпенко Анатолій Степанович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=327","Комуністична партія України",,82,61,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","пенсіонер",40210,60277,20,0,0,0,0,1,118,1,20000,2,"ЗАЗ",110307,2005,0,,,0,9/5/2012 17:23,"Ч",0,0
525,"Карпушев Олексій Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=525","Комуністична партія України",51,,27,"25-34","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","перший секретар Горлівської міської організації ЛКСМ України",18700,50653,6,0,0,0,0,1,43,0,0,0,,,2012,0,,,0,9/6/2012 15:28,"Ч",0,0
1932,"Карпюк Роман Петрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1932","політична партія Всеукраїнське об’єднання ""Батьківщина""",20,,48,"45+","вища","відсутня","член політичної партії Всеукраїнське об’єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","ректор",103192,23100,6,0,0,0,0,1,99,0,0,0,,,2012,0,,,0,9/18/2012 9:34,"Ч",0,0
1708,"Карташов Євген Григорович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1708","Партія регіонів",76,,70,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","голова наглядової ради",555735,19704,6,1,510,1,108,1,46,1,501,1,"Audi","A6",2006,1,"Toyota","RAV-4",2009,9/14/2012 17:32,"Ч",649051,240348
1415,"Карташова Наталія Павлівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1415","Партія регіонів",,219,34,"25-34","вища","відсутня","член Партії регіонів","член Партії регіонів","заступник голови Сокальської районної державної адміністрації",37535,0,6,0,0,1,69,0,0,0,0,1,"Toyota","Avenscis",2008,0,,,0,9/13/2012 15:32,"Ж",0,0
1407,"Карцев Віктор Вікторович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1407","Партія регіонів",,211,39,"35-44","вища","відсутня","член Партії регіонів","член Партії регіонів","голова Будьоннівської районної у місті Донецьку ради",87734,0,6,0,0,0,0,0,0,0,0,0,,,2012,0,,,0,9/13/2012 15:20,"Ч",4060,0
1281,"Касянюк Олександр Ростиславович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1281","Партія регіонів",,84,45,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",247480,75085,6,1,997,1,16,1,50,0,0,2,"Lexus",,2006,0,,,0,9/12/2012 11:42,"Ч",0,0
474,"Касьян Микола Миколайович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=474","Комуністична партія України",,139,58,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","завідуючий загальним відділом",64909,31040,6,1,6590,0,0,0,0,2,5314,2,"ВАЗ",2104,2004,0,,,0,9/6/2012 12:33,"Ч",0,0
459,"Каташинський Олексій Костянтинович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=459","Комуністична партія України",,124,34,"25-34","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","помічник-консультант народного депутата України",30000,0,5,0,0,1,69,0,0,0,0,1,"ЗАЗ",,2004,0,,,0,9/6/2012 10:43,"Ч",0,0
1489,"Катрич Анатолій Петрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1489","політична партія Всеукраїнське об’єднання ""Батьківщина""",,225,40,"35-44","вища","відсутня","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","помічник-консультант народного депутата України",86500,89044,6,2,23500,1,210,1,28,1,500,0,,,,0,,,0,9/6/2012 17:02,"Ч",0,0
330,"Кахіл Салам Фуад","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=330","Комуністична партія України",,85,45,"45+","вища","відсутня","безпартійн","безпартійний","президент",10080,10080,15,0,0,0,0,0,0,1,600,1,"Geely",,2007,0,,,0,9/5/2012 22:35,"Ч",0,0
1821,"Кацуба Володимир Михайлович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1821","Партія регіонів",175,,55,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","голова Дергачівської районної громадської організації ""Майбутнє будуємо разом""",556504,85572,6,3,3110,2,135,4,1197,2,4736,1,"ВАЗ",,2011,0,,,0,9/17/2012 11:56,"Ч",395828,278880
1722,"Кацуба Сергій Володимирович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1722","Партія регіонів",92,,34,"25-34","вища","відсутня","член Партії регіонів","член Партії регіонів","заступник голови правління",969028,499276,6,3,8964,1,74,0,0,0,0,1,"ВАЗ",2106,1978,3,"Volvo","S80",2011,9/16/2012 16:58,"Ч",412229,0
366,"Качанова Лариса Петрівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=366","Комуністична партія України",,60,53,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","головний санітарний лікар",65148,54529,6,0,0,1,52,0,0,0,0,1,"Chery","amylet",2007,0,,,0,9/6/2012 10:04,"Ж",38507,0
468,"Кашпрук Віктор Володимирович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=468","Комуністична партія України",,133,56,"45+","середня","відсутня","член Комуністичної партії України","член Комуністичної партії України","помічник-консультант народного депутата України",27491,42024,0,1,37500,0,0,0,0,2,37627,1,"ЗАЗ",110307,2005,0,,,0,9/6/2012 11:07,"Ч",0,0
1698,"Келестин Валерій Васильович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1698","Партія регіонів",85,,48,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",278579,0,6,0,0,0,0,1,593,1,1400,0,,,,0,,,0,9/14/2012 17:31,"Ч",0,0
1230,"Кий Сергій Вікторович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1230","Партія регіонів",,33,43,"35-44","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",32614050,0,6,1,159552,1,57,0,0,0,0,5,"Rolls-Royce",,2011,0,,,0,9/11/2012 15:25,"Ч",19239365,0
1358,"Кипиченко Леонід Михайлович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1358","Партія регіонів",,162,51,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","заступник голови Богуславської районної ради Київської області",94753,0,6,0,0,1,49,0,0,0,0,1,"Toyota",,2009,0,,,0,9/12/2012 17:52,"Ч",52500,0
1531,"Кириленко В’ячеслав Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1531","політична партія Всеукраїнське об’єднання ""Батьківщина""",,6,44,"35-44","вища","відсутня","безпартійн","безпартійний","народний депутат України",240650,4080,6,0,0,2,207,0,0,0,0,0,,,,0,,,0,9/13/2012 13:00,"Ч",0,0
1540,"Кириленко Іван Григорович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1540","політична партія Всеукраїнське об’єднання ""Батьківщина""",,15,56,"45+","вища","відсутня","член політичної партії Всеукраїнське об’єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","народний депутат України",294523,56190,6,0,0,1,128,2,670,1,2200,2,"Hyundai",,2008,0,,,0,9/13/2012 15:22,"Ч",0,0
517,"Кирилюк Максим Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=517","Комуністична партія України",17,,26,"25-34","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","другий секретар Гайсинського районного комітету Компартії України",10727,0,6,0,0,0,0,0,0,0,0,0,,,2012,0,,,0,9/6/2012 14:42,"Ч",0,0
253,"Кириченко Людмила Федорівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=253","Самовисування",108,,63,"45+","вища","відсутня","безпартійн","безпартійний","голова",519568,0,5,3,1674,3,258,0,0,0,0,2,"Toyota","land Cruiser",2005,0,,,0,9/5/2012 15:30,"Ж",458236,0
850,"Кириченко Олександр Володимирович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=850","Народна Партія",206,,40,"35-44","вища","відсутня","член Народної Партії","член Народної Партії","генеральний директор",25657,14002,6,0,0,0,0,2,111555,1,2500,1,"Hyundai","Акцепт",2011,1,"Toyota","Камри",2009,9/10/2012 10:16,"Ч",0,0
